Reference molID, Reference formula, Test molID, Test formula, Perpendicular Distance, Planar Angle (Deg), Relative X-angle (Deg), Relative Y-angle (Deg), Relative Z-angle (Deg), Reference X-center, Reference Y-center, Reference Z-center, Test X-center, Test Y-center, Test Z-center
0.1, x-dummy-plane, 139, C4-O1, -17.24, 117.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.24, -4.30, 8.27
0.1, x-dummy-plane, 9, C4-O1, -17.25, 113.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.25, -8.27, 10.92
0.1, x-dummy-plane, 168, C4-O1, -17.33, 129.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.33, -15.39, -14.51
0.1, x-dummy-plane, 20, C4-O1, 17.34, 78.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.34, -5.36, -11.54
0.1, x-dummy-plane, 85, C4-O1, 17.37, 156.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.37, 15.04, -7.22
0.1, x-dummy-plane, 91, C4-O1, 17.39, 40.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.39, 6.98, -5.96
0.1, x-dummy-plane, 147, C4-O1, -17.41, 142.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.41, -5.44, -0.81
0.1, x-dummy-plane, 319, C4-O1, 17.45, 75.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.45, 6.03, -12.41
0.1, x-dummy-plane, 79, C6, 17.46, 56.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.46, 11.89, -10.21
0.1, x-dummy-plane, 100, C4-O1, -17.47, 34.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.47, 3.52, -4.77
0.1, x-dummy-plane, 218, C4-O1, 17.54, 166.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.54, -18.36, 2.76
0.1, x-dummy-plane, 215, C4-O1, 17.59, 60.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.59, 16.81, -2.03
0.1, x-dummy-plane, 80, C4-O1, 17.62, 83.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.62, 12.01, -9.60
0.1, x-dummy-plane, 357, C4-O1, -17.64, 155.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.64, -17.79, 13.35
0.1, x-dummy-plane, 359, C4-O1, -17.72, 56.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.72, -12.80, 12.47
0.1, x-dummy-plane, 232, C6, -17.73, 94.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.73, 8.18, 7.92
0.1, x-dummy-plane, 362, C4-O1, -17.89, 27.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.89, 16.13, 15.59
0.1, x-dummy-plane, 305, C4-O1, 17.93, 105.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.93, -11.47, 17.81
0.1, x-dummy-plane, 145, C6, -17.96, 80.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.96, -5.75, -1.08
0.1, x-dummy-plane, 376, C6, -17.96, 80.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.96, 9.19, 17.00
0.1, x-dummy-plane, 86, C4-O1, -17.97, 141.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.97, 8.07, -8.84
0.1, x-dummy-plane, 81, C4-O1, 17.97, 54.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.97, 12.27, -10.46
0.1, x-dummy-plane, 19, C4-O1, 17.98, 58.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.98, -5.75, -13.02
0.1, x-dummy-plane, 356, C4-O1, -18.09, 76.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.09, -17.99, 14.20
0.1, x-dummy-plane, 321, C4-O1, -18.22, 101.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.22, -15.24, -10.17
0.1, x-dummy-plane, 95, C4-O1, 18.24, 92.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.24, 18.29, -15.45
0.1, x-dummy-plane, 82, C4-O1, 18.25, 69.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.25, 12.70, -12.06
0.1, x-dummy-plane, 146, C4-O1, -18.26, 127.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.26, -5.70, -0.52
0.1, x-dummy-plane, 355, C6, -18.28, 153.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.28, -17.77, 13.62
0.1, x-dummy-plane, 206, C4-O1, 18.30, 105.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.30, 18.65, 7.36
0.1, x-dummy-plane, 235, C4-O1, -18.32, 67.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.32, 11.75, 7.86
0.1, x-dummy-plane, 360, C4-O1, -18.36, 75.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.36, 16.61, 10.18
0.1, x-dummy-plane, 18, C4-O1, 18.39, 96.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.39, -6.13, -13.81
0.1, x-dummy-plane, 17, C6, 18.39, 72.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.39, -6.28, -13.20
0.1, x-dummy-plane, 33, C4-O1, 18.41, 86.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.41, -10.03, -9.21
0.1, x-dummy-plane, 151, C4-O1, 18.47, 61.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.47, -8.69, 1.93
0.1, x-dummy-plane, 303, C5-O1, 18.48, 123.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.76, -5.17, 13.85
0.1, x-dummy-plane, 162, C6, 18.50, 102.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.74, -11.72, 4.32
0.1, x-dummy-plane, 352, C4-O1, 18.53, 60.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.71, 13.13, -16.59
0.1, x-dummy-plane, 233, C4-O1, 18.59, 58.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.59, 7.91, 6.37
0.1, x-dummy-plane, 165, C4-O1, 18.60, 147.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.64, -13.42, -0.56
