Reference molID, Reference formula, Test molID, Test formula, Perpendicular Distance, Planar Angle (Deg), Relative X-angle (Deg), Relative Y-angle (Deg), Relative Z-angle (Deg), Reference X-center, Reference Y-center, Reference Z-center, Test X-center, Test Y-center, Test Z-center
0.1, x-dummy-plane, 23, C4-O1, -17.25, 42.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.25, -3.64, -16.20
0.1, x-dummy-plane, 375, C4-O1, -17.31, 82.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.31, 8.22, 14.60
0.1, x-dummy-plane, 365, C4-O1, 17.32, 55.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.32, 17.19, -18.75
0.1, x-dummy-plane, 356, C4-O1, -17.34, 54.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.34, -17.63, 11.56
0.1, x-dummy-plane, 219, C4-O1, 17.39, 158.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.39, 14.58, 2.60
0.1, x-dummy-plane, 74, C4-O1, -17.40, 102.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.40, 8.56, -2.77
0.1, x-dummy-plane, 352, C4-O1, 17.45, 101.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.45, 10.48, 4.15
0.1, x-dummy-plane, 19, C4-O1, 17.48, 62.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.48, -5.55, -13.06
0.1, x-dummy-plane, 357, C4-O1, -17.55, 57.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.55, -12.90, 11.83
0.1, x-dummy-plane, 233, C4-O1, -17.60, 68.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.60, 7.33, 6.08
0.1, x-dummy-plane, 80, C4-O1, 17.63, 54.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.63, 12.26, -11.02
0.1, x-dummy-plane, 150, C4-O1, 17.69, 66.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.69, -9.07, 1.81
0.1, x-dummy-plane, 305, C4-O1, 17.70, 115.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.70, -11.90, 17.89
0.1, x-dummy-plane, 136, C4-O1, 17.73, 112.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.73, -5.74, 5.92
0.1, x-dummy-plane, 355, C4-O1, -17.78, 151.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.78, -17.88, 13.10
0.1, x-dummy-plane, 146, C4-O1, -17.83, 36.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.83, -6.12, -1.05
0.1, x-dummy-plane, 360, C4-O1, -17.86, 155.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.86, 16.27, 15.81
0.1, x-dummy-plane, 17, C6, 17.91, 74.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.91, -6.06, -13.21
0.1, x-dummy-plane, 18, C4-O1, 17.93, 100.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.93, -5.89, -13.85
0.1, x-dummy-plane, 320, C4-O1, -17.93, 42.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.93, -15.78, -12.51
0.1, x-dummy-plane, 374, C6, -17.97, 75.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -17.97, 9.06, 16.47
0.1, x-dummy-plane, 161, C6, -18.02, 96.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.02, -11.97, 4.18
0.1, x-dummy-plane, 379, C4-O1, 18.02, 107.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.02, 5.82, 18.80
0.1, x-dummy-plane, 81, C4-O1, 18.02, 69.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.02, 12.64, -12.64
0.1, x-dummy-plane, 164, C4-O1, -18.07, 148.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.07, -13.64, -0.78
0.1, x-dummy-plane, 318, C4-O1, 18.08, 97.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.08, 4.82, -12.99
0.1, x-dummy-plane, 354, C4-O1, -18.16, 69.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.16, -18.00, 14.01
0.1, x-dummy-plane, 33, C4-O1, 18.17, 101.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.17, -10.21, -9.71
0.1, x-dummy-plane, 358, C4-O1, 18.20, 50.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.20, 16.42, 9.87
0.1, x-dummy-plane, 235, C4-O1, -18.22, 50.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.22, 4.15, 10.54
0.1, x-dummy-plane, 99, C4-O1, -18.35, 35.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.35, 3.53, -4.17
0.1, x-dummy-plane, 353, C6, -18.38, 157.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.38, -17.86, 13.44
0.1, x-dummy-plane, 144, C6, -18.41, 78.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.41, -6.38, -1.33
0.1, x-dummy-plane, 303, C5-O1, 18.48, 63.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.81, -5.63, 13.81
0.1, x-dummy-plane, 218, C4-O1, 18.48, 148.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.48, -17.74, 2.36
0.1, x-dummy-plane, 350, C4-O1, 18.48, 56.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.48, 11.44, -16.27
0.1, x-dummy-plane, 302, C4-O1, 18.52, 126.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.76, -0.27, 13.84
0.1, x-dummy-plane, 145, C4-O1, 18.57, 126.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.57, -6.37, -0.74
0.1, x-dummy-plane, 85, C4-O1, 18.59, 151.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.59, 8.43, -8.74
0.1, x-dummy-plane, 94, C4-O1, 18.60, 84.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -18.68, 18.65, -15.29
